Date;Time;Sales
05.01.2021;8:58:38;1
05.01.2021;9:00:38;1
05.01.2021;9:02:38;0
05.01.2021;9:04:38;4
05.01.2021;9:06:38;1
05.01.2021;9:08:38;0
05.01.2021;9:10:38;1
05.01.2021;9:12:38;1
05.01.2021;9:14:38;3
05.01.2021;9:16:39;2
05.01.2021;9:18:39;3
05.01.2021;9:20:39;1
05.01.2021;9:22:39;2
05.01.2021;9:24:39;0
05.01.2021;9:26:39;0
05.01.2021;9:28:39;3
05.01.2021;9:30:39;0
05.01.2021;9:32:39;1
05.01.2021;9:34:39;3
05.01.2021;9:36:39;5
05.01.2021;9:38:39;3
05.01.2021;9:40:39;3
05.01.2021;9:42:39;2
05.01.2021;9:44:39;4
05.01.2021;9:46:39;2
05.01.2021;9:48:39;4
05.01.2021;9:50:39;3
05.01.2021;9:52:39;4
05.01.2021;9:54:39;1
05.01.2021;9:56:39;2
05.01.2021;9:58:39;2
05.01.2021;10:00:39;3
05.01.2021;10:02:39;2
05.01.2021;10:04:39;0
05.01.2021;10:06:39;1
05.01.2021;10:08:39;3
05.01.2021;10:10:39;3
05.01.2021;10:12:39;4
05.01.2021;10:14:39;2
05.01.2021;10:16:39;2
05.01.2021;10:18:39;6
05.01.2021;10:20:39;6
05.01.2021;10:22:39;2
05.01.2021;10:24:39;2
05.01.2021;10:26:39;3
05.01.2021;10:28:39;1
05.01.2021;10:28:39;0
05.01.2021;10:30:39;2
05.01.2021;10:30:39;1
05.01.2021;10:32:39;0
05.01.2021;10:32:39;1
05.01.2021;10:34:39;1
05.01.2021;10:36:39;2
05.01.2021;10:38:39;1
05.01.2021;10:40:39;2
05.01.2021;10:42:39;5
05.01.2021;10:44:39;1
05.01.2021;10:46:39;5
05.01.2021;10:48:39;2
05.01.2021;10:50:39;4
05.01.2021;10:52:39;1
05.01.2021;10:54:39;2
05.01.2021;10:56:39;4
05.01.2021;10:58:39;5
05.01.2021;11:00:39;3
05.01.2021;11:02:39;2
05.01.2021;11:04:39;2
05.01.2021;11:06:39;5
05.01.2021;11:08:39;1
05.01.2021;11:10:39;2
05.01.2021;11:12:39;3
05.01.2021;11:14:39;2
05.01.2021;11:16:39;4
05.01.2021;11:18:40;2
05.01.2021;11:20:40;1
05.01.2021;11:22:40;2
05.01.2021;11:24:40;2
05.01.2021;11:26:40;5
05.01.2021;11:28:40;6
05.01.2021;11:30:40;3
05.01.2021;11:32:40;2
05.01.2021;11:34:40;4
05.01.2021;11:36:40;4
05.01.2021;11:38:40;1
05.01.2021;11:40:40;4
05.01.2021;11:42:40;2
05.01.2021;11:44:40;1
05.01.2021;11:46:40;0
05.01.2021;11:48:40;4
05.01.2021;11:50:40;1
05.01.2021;11:52:40;6
05.01.2021;11:54:40;2
05.01.2021;11:56:40;6
05.01.2021;11:58:40;8
05.01.2021;12:00:40;1
05.01.2021;12:02:40;6
05.01.2021;12:04:40;5
05.01.2021;12:06:40;2
05.01.2021;12:08:40;2
05.01.2021;12:10:40;5
05.01.2021;12:12:40;4
05.01.2021;12:14:40;5
05.01.2021;12:16:40;5
05.01.2021;12:18:40;4
05.01.2021;12:20:40;0
05.01.2021;12:22:40;3
05.01.2021;12:24:40;5
05.01.2021;12:26:40;4
05.01.2021;12:28:40;7
05.01.2021;12:30:40;5
05.01.2021;12:32:40;5
05.01.2021;12:34:41;4
05.01.2021;12:36:41;4
05.01.2021;12:38:41;3
05.01.2021;12:40:41;6
05.01.2021;12:42:41;6
05.01.2021;12:44:41;7
05.01.2021;12:46:41;6
05.01.2021;12:48:43;2
05.01.2021;12:50:43;2
05.01.2021;12:52:43;7
05.01.2021;12:54:43;1
05.01.2021;12:56:43;2
05.01.2021;12:58:43;7
05.01.2021;13:00:43;5
05.01.2021;13:02:43;5
05.01.2021;13:04:43;6
05.01.2021;13:06:43;8
05.01.2021;13:08:43;5
05.01.2021;13:10:43;7
05.01.2021;13:12:43;3
05.01.2021;13:14:43;4
05.01.2021;13:16:43;2
05.01.2021;13:18:43;1
05.01.2021;13:20:43;1
05.01.2021;13:22:43;4
05.01.2021;13:24:43;3
05.01.2021;13:26:43;2
05.01.2021;13:26:43;1
05.01.2021;13:28:43;3
05.01.2021;13:28:43;4
05.01.2021;13:30:43;4
05.01.2021;13:30:43;3
05.01.2021;13:32:43;2
05.01.2021;13:32:43;4
05.01.2021;13:34:43;7
05.01.2021;13:36:43;2
05.01.2021;13:38:43;3
05.01.2021;13:40:43;2
05.01.2021;13:42:43;5
05.01.2021;13:44:43;1
05.01.2021;13:46:43;4
05.01.2021;13:48:43;3
05.01.2021;13:50:43;3
05.01.2021;13:52:43;1
05.01.2021;13:54:43;5
05.01.2021;13:56:43;4
05.01.2021;13:58:43;5
05.01.2021;14:00:43;4
05.01.2021;14:02:43;3
05.01.2021;14:04:43;2
05.01.2021;14:06:43;7
05.01.2021;14:08:43;2
05.01.2021;14:10:43;3
05.01.2021;14:12:43;4
05.01.2021;14:14:43;4
05.01.2021;14:16:43;4
05.01.2021;14:18:43;5
05.01.2021;14:20:43;1
05.01.2021;14:22:43;2
05.01.2021;14:24:43;4
05.01.2021;14:26:43;7
05.01.2021;14:28:44;4
05.01.2021;14:30:44;3
05.01.2021;14:32:44;5
05.01.2021;14:34:44;5
05.01.2021;14:36:44;4
05.01.2021;14:38:44;2
05.01.2021;14:38:44;2
05.01.2021;14:40:44;1
05.01.2021;14:40:44;2
05.01.2021;14:42:44;1
05.01.2021;14:42:44;1
05.01.2021;14:44:44;2
05.01.2021;14:46:44;4
05.01.2021;14:48:44;8
05.01.2021;14:50:44;5
05.01.2021;14:52:44;3
05.01.2021;14:54:44;3
05.01.2021;14:56:44;3
05.01.2021;14:58:44;3
05.01.2021;15:00:44;7
05.01.2021;15:02:44;3
05.01.2021;15:04:44;3
05.01.2021;15:06:44;3
05.01.2021;15:08:44;3
05.01.2021;15:10:44;1
05.01.2021;15:12:44;5
05.01.2021;15:14:44;6
05.01.2021;15:16:44;5
05.01.2021;15:18:44;3
05.01.2021;15:20:44;7
05.01.2021;15:22:44;5
05.01.2021;15:24:44;5
05.01.2021;15:26:44;2
05.01.2021;15:28:44;4
05.01.2021;15:30:44;1
05.01.2021;15:30:44;2
05.01.2021;15:32:44;6
05.01.2021;15:32:44;4
05.01.2021;15:34:44;3
05.01.2021;15:34:44;2
05.01.2021;15:36:44;5
05.01.2021;15:36:44;2
05.01.2021;15:38:44;1
05.01.2021;15:38:44;4
05.01.2021;15:40:44;1
05.01.2021;15:40:44;3
05.01.2021;15:42:44;2
05.01.2021;15:42:44;2
05.01.2021;15:44:44;1
05.01.2021;15:44:44;4
05.01.2021;15:46:44;1
05.01.2021;15:46:44;2
05.01.2021;15:48:44;1
05.01.2021;15:48:44;2
05.01.2021;15:50:44;5
05.01.2021;15:50:44;3
05.01.2021;15:52:44;2
05.01.2021;15:52:44;2
05.01.2021;15:54:44;2
05.01.2021;15:54:44;1
05.01.2021;15:56:44;2
05.01.2021;15:56:44;2
05.01.2021;15:58:44;3
05.01.2021;15:58:44;4
05.01.2021;16:00:44;3
05.01.2021;16:00:44;0
05.01.2021;16:02:44;2
05.01.2021;16:02:44;3
05.01.2021;16:04:45;4
05.01.2021;16:06:45;1
05.01.2021;16:06:45;3
05.01.2021;16:08:45;1
05.01.2021;16:08:45;2
05.01.2021;16:10:45;0
05.01.2021;16:10:45;3
05.01.2021;16:12:45;2
05.01.2021;16:12:45;2
05.01.2021;16:14:45;1
05.01.2021;16:14:45;4
05.01.2021;16:16:45;2
05.01.2021;16:16:45;4
05.01.2021;16:18:45;5
05.01.2021;16:18:45;3
05.01.2021;16:20:45;2
05.01.2021;16:20:45;3
05.01.2021;16:22:45;2
05.01.2021;16:22:45;2
05.01.2021;16:24:45;4
05.01.2021;16:24:45;3
05.01.2021;16:26:45;4
05.01.2021;16:26:45;4
05.01.2021;16:28:45;1
05.01.2021;16:28:45;3
05.01.2021;16:30:45;4
05.01.2021;16:30:45;2
05.01.2021;16:32:45;4
05.01.2021;16:32:45;5
05.01.2021;16:34:45;3
05.01.2021;16:34:45;2
05.01.2021;16:36:45;1
05.01.2021;16:36:45;4
05.01.2021;16:38:45;2
05.01.2021;16:38:45;5
05.01.2021;16:40:45;4
05.01.2021;16:40:45;5
05.01.2021;16:42:45;4
05.01.2021;16:42:45;4
05.01.2021;16:44:45;1
05.01.2021;16:44:45;5
05.01.2021;16:46:45;2
05.01.2021;16:46:45;6
05.01.2021;16:48:45;1
05.01.2021;16:48:45;2
05.01.2021;16:50:45;4
05.01.2021;16:50:45;4
05.01.2021;16:52:45;1
05.01.2021;16:52:45;4
05.01.2021;16:54:45;1
05.01.2021;16:54:45;2
05.01.2021;16:58:45;0
05.01.2021;16:58:45;3
05.01.2021;17:00:45;1
05.01.2021;17:00:45;1
05.01.2021;17:02:45;1
05.01.2021;17:02:45;2
05.01.2021;17:04:45;4
05.01.2021;17:04:45;3
05.01.2021;17:06:45;6
05.01.2021;17:06:45;5
05.01.2021;17:08:45;3
05.01.2021;17:08:45;3
05.01.2021;17:10:45;4
05.01.2021;17:10:45;4
05.01.2021;17:12:45;1
05.01.2021;17:12:45;3
05.01.2021;17:14:45;2
05.01.2021;17:14:45;4
05.01.2021;17:16:45;1
05.01.2021;17:16:45;5
05.01.2021;17:18:45;0
05.01.2021;17:18:45;2
05.01.2021;17:20:45;0
05.01.2021;17:20:45;0
05.01.2021;17:22:45;0
05.01.2021;17:22:45;3
05.01.2021;17:24:45;4
05.01.2021;17:26:45;4
05.01.2021;17:28:45;6
05.01.2021;17:30:45;5
05.01.2021;17:32:45;5
05.01.2021;17:34:45;4
05.01.2021;17:36:45;5
05.01.2021;17:38:45;4
05.01.2021;17:40:45;1
05.01.2021;17:42:45;8
05.01.2021;17:44:47;6
05.01.2021;17:46:47;5
05.01.2021;17:48:47;6
05.01.2021;17:50:47;1
05.01.2021;17:52:47;8
05.01.2021;17:54:47;8
05.01.2021;17:56:47;0
05.01.2021;17:58:47;8
05.01.2021;18:00:47;4
05.01.2021;18:02:47;6
05.01.2021;18:04:47;5
05.01.2021;18:06:47;6
05.01.2021;18:08:47;9
05.01.2021;18:10:47;4
05.01.2021;18:12:47;5
05.01.2021;18:14:47;5
05.01.2021;18:16:47;5
05.01.2021;18:18:47;7
05.01.2021;18:20:47;6
05.01.2021;18:22:47;6
05.01.2021;18:24:47;6
05.01.2021;18:26:47;4
05.01.2021;18:28:47;1
05.01.2021;18:28:47;3
05.01.2021;18:30:47;1
05.01.2021;18:30:47;1
05.01.2021;18:32:47;3
05.01.2021;18:32:48;2
05.01.2021;18:34:47;3
05.01.2021;18:34:48;4
05.01.2021;18:36:47;4
05.01.2021;18:36:48;5
05.01.2021;18:38:47;2
05.01.2021;18:38:48;3
05.01.2021;18:40:47;8
05.01.2021;18:40:48;5
05.01.2021;18:42:47;2
05.01.2021;18:42:48;7
05.01.2021;18:44:47;2
05.01.2021;18:44:48;4
05.01.2021;18:46:48;1
05.01.2021;18:46:48;5
05.01.2021;18:48:48;0
05.01.2021;18:48:48;3
05.01.2021;18:50:48;3
05.01.2021;18:50:48;1
05.01.2021;18:52:48;0
05.01.2021;18:52:48;2
05.01.2021;18:54:48;2
05.01.2021;18:54:48;2
05.01.2021;18:56:48;1
05.01.2021;18:56:48;7
05.01.2021;18:58:48;2
05.01.2021;18:58:48;3
05.01.2021;19:00:48;2
05.01.2021;19:00:48;3
05.01.2021;19:02:48;1
05.01.2021;19:02:48;2
05.01.2021;19:04:48;2
05.01.2021;19:04:48;2
05.01.2021;19:06:48;1
05.01.2021;19:06:48;2
05.01.2021;19:08:48;1
05.01.2021;19:08:48;2
05.01.2021;19:10:48;3
05.01.2021;19:10:48;4
05.01.2021;19:12:48;1
05.01.2021;19:12:48;6
05.01.2021;19:14:48;5
05.01.2021;19:14:48;0
05.01.2021;19:16:48;3
05.01.2021;19:16:48;3
05.01.2021;19:18:48;2
05.01.2021;19:18:48;1
05.01.2021;19:20:48;4
05.01.2021;19:20:48;2
05.01.2021;19:22:48;1
05.01.2021;19:22:48;1
05.01.2021;19:24:48;2
05.01.2021;19:24:48;2
05.01.2021;19:26:48;1
05.01.2021;19:26:48;4
05.01.2021;19:28:48;4
05.01.2021;19:28:48;4
05.01.2021;19:30:48;2
05.01.2021;19:30:48;3
05.01.2021;19:32:48;0
05.01.2021;19:32:48;1
05.01.2021;19:34:48;0
05.01.2021;19:34:49;2
05.01.2021;19:36:48;0
05.01.2021;19:36:49;5
05.01.2021;19:38:48;0
05.01.2021;19:38:49;5
05.01.2021;19:40:48;0
05.01.2021;19:40:49;1
05.01.2021;19:42:48;3
05.01.2021;19:42:49;3
05.01.2021;19:44:48;2
05.01.2021;19:44:49;2
05.01.2021;19:46:48;4
05.01.2021;19:46:49;4
05.01.2021;19:48:48;1
05.01.2021;19:48:49;2
05.01.2021;19:50:48;0
05.01.2021;19:50:49;1
05.01.2021;19:52:48;2
05.01.2021;19:52:49;2
05.01.2021;19:54:48;1
05.01.2021;19:54:49;1
05.01.2021;19:56:48;0
05.01.2021;19:56:49;5
05.01.2021;19:58:48;5
05.01.2021;19:58:49;3
05.01.2021;20:00:48;4
05.01.2021;20:00:49;4
05.01.2021;20:02:48;4
05.01.2021;20:02:49;1
05.01.2021;20:04:48;0
05.01.2021;20:04:49;2
05.01.2021;20:06:48;2
05.01.2021;20:06:49;5
05.01.2021;20:08:48;0
05.01.2021;20:08:49;2
05.01.2021;20:10:48;1
05.01.2021;20:10:49;3
05.01.2021;20:12:48;1
05.01.2021;20:12:49;2
05.01.2021;20:14:48;0
05.01.2021;20:14:49;3
05.01.2021;20:16:48;5
05.01.2021;20:16:50;2
05.01.2021;20:18:48;3
05.01.2021;20:18:50;7
05.01.2021;20:20:49;3
05.01.2021;20:20:50;1
05.01.2021;20:22:49;0
05.01.2021;20:22:50;2
05.01.2021;20:24:49;1
05.01.2021;20:24:50;2
05.01.2021;20:26:49;2
05.01.2021;20:26:50;3
05.01.2021;20:28:49;2
05.01.2021;20:28:50;2
05.01.2021;20:30:49;4
05.01.2021;20:30:50;2
05.01.2021;20:32:49;0
05.01.2021;20:32:50;0
05.01.2021;20:34:49;2
05.01.2021;20:34:50;2
05.01.2021;20:36:49;2
05.01.2021;20:36:50;2
05.01.2021;20:38:49;3
05.01.2021;20:38:50;4
05.01.2021;20:40:49;1
05.01.2021;20:40:50;1
05.01.2021;20:42:49;0
05.01.2021;20:42:50;1
05.01.2021;20:44:49;0
05.01.2021;20:44:50;2
05.01.2021;20:46:49;2
05.01.2021;20:46:50;2
05.01.2021;20:48:49;1
05.01.2021;20:48:50;2
05.01.2021;20:50:49;0
05.01.2021;20:50:50;1
05.01.2021;20:52:49;2
05.01.2021;20:52:50;2
05.01.2021;20:54:49;1
05.01.2021;20:54:50;5
05.01.2021;20:56:49;2
05.01.2021;20:56:50;2
05.01.2021;20:58:49;1
05.01.2021;20:58:50;1
05.01.2021;21:00:49;1
05.01.2021;21:00:50;3
05.01.2021;21:02:49;2
05.01.2021;21:02:50;0
05.01.2021;21:04:49;0
05.01.2021;21:04:50;1
05.01.2021;21:06:49;4
05.01.2021;21:06:50;2
05.01.2021;21:08:49;0
05.01.2021;21:08:50;5
05.01.2021;21:10:49;1
05.01.2021;21:10:50;1
05.01.2021;21:12:49;0
05.01.2021;21:12:50;1
05.01.2021;21:14:49;1
05.01.2021;21:14:50;3
05.01.2021;21:16:49;2
05.01.2021;21:16:50;1
05.01.2021;21:18:49;2
05.01.2021;21:18:50;4
05.01.2021;21:20:49;4
05.01.2021;21:20:50;1
05.01.2021;21:22:49;0
05.01.2021;21:22:50;3
05.01.2021;21:24:49;0
05.01.2021;21:24:50;3
05.01.2021;21:26:49;0
05.01.2021;21:26:50;3
05.01.2021;21:28:49;0
05.01.2021;21:28:50;1
05.01.2021;21:30:49;1
05.01.2021;21:30:50;1
05.01.2021;21:32:49;0
05.01.2021;21:32:50;0
05.01.2021;21:34:49;1
05.01.2021;21:34:50;1
05.01.2021;21:36:49;1
05.01.2021;21:36:50;1
05.01.2021;21:38:49;0
05.01.2021;21:38:50;0
05.01.2021;21:40:49;1
05.01.2021;21:40:50;1
05.01.2021;21:42:49;1
05.01.2021;21:42:50;2
05.01.2021;21:44:49;0
05.01.2021;21:44:50;1
05.01.2021;21:46:49;1
05.01.2021;21:46:50;0
05.01.2021;21:48:49;0
05.01.2021;21:48:50;2
05.01.2021;21:52:49;2
05.01.2021;21:52:50;0
05.01.2021;21:54:50;0
05.01.2021;21:54:50;3
05.01.2021;21:56:50;1
05.01.2021;21:56:50;1
05.01.2021;21:58:50;0
05.01.2021;21:58:50;0
05.01.2021;22:00:50;2
05.01.2021;22:00:50;1
05.01.2021;22:02:50;1
05.01.2021;22:02:50;0
05.01.2021;22:04:50;0
05.01.2021;22:04:50;1
05.01.2021;22:06:50;1
05.01.2021;22:06:50;1
05.01.2021;22:08:50;1
05.01.2021;22:08:50;2
05.01.2021;22:10:50;2
05.01.2021;22:10:50;0
05.01.2021;22:12:50;0
05.01.2021;22:12:50;4
05.01.2021;22:14:50;0
05.01.2021;22:14:50;2
05.01.2021;22:16:50;0
05.01.2021;22:16:50;2
05.01.2021;22:18:50;0
05.01.2021;22:18:50;1
05.01.2021;22:20:50;1
05.01.2021;22:20:50;2
05.01.2021;22:22:50;0
05.01.2021;22:22:50;1
05.01.2021;22:24:50;1
05.01.2021;22:24:50;0
05.01.2021;22:26:50;2
05.01.2021;22:26:50;0
05.01.2021;22:28:50;0
05.01.2021;22:28:50;2
05.01.2021;22:30:50;2
05.01.2021;22:30:50;3
05.01.2021;22:32:50;0
05.01.2021;22:32:50;1
05.01.2021;22:34:50;0
05.01.2021;22:34:50;1
05.01.2021;22:36:50;0
05.01.2021;22:36:50;0
05.01.2021;22:38:50;1
05.01.2021;22:38:50;1
05.01.2021;22:40:50;0
05.01.2021;22:40:50;1
05.01.2021;22:42:50;0
05.01.2021;22:42:50;1
05.01.2021;22:44:50;0
05.01.2021;22:44:50;2
05.01.2021;22:46:50;1
05.01.2021;22:46:50;1
05.01.2021;22:48:50;0
05.01.2021;22:48:50;3
05.01.2021;22:50:50;0
05.01.2021;22:50:50;0
05.01.2021;22:52:50;0
05.01.2021;22:52:50;0
05.01.2021;22:54:50;1
05.01.2021;22:54:51;3
05.01.2021;22:56:50;0
05.01.2021;22:56:51;2
05.01.2021;22:58:50;0
05.01.2021;22:58:51;2
05.01.2021;23:00:50;0
05.01.2021;23:00:51;1
05.01.2021;23:02:50;2
05.01.2021;23:02:51;1
05.01.2021;23:04:50;0
05.01.2021;23:04:51;4
05.01.2021;23:06:50;0
05.01.2021;23:06:51;1
05.01.2021;23:08:50;0
05.01.2021;23:08:51;0
05.01.2021;23:10:50;1
05.01.2021;23:10:51;2
05.01.2021;23:12:50;2
05.01.2021;23:12:51;1
05.01.2021;23:14:50;0
05.01.2021;23:14:51;0
05.01.2021;23:16:50;0
05.01.2021;23:16:51;1
05.01.2021;23:18:50;0
05.01.2021;23:18:51;3
05.01.2021;23:20:50;0
05.01.2021;23:20:51;0
05.01.2021;23:22:50;0
05.01.2021;23:22:51;0
05.01.2021;23:24:50;0
05.01.2021;23:24:51;0
05.01.2021;23:26:50;0
05.01.2021;23:26:51;1
05.01.2021;23:28:50;0
05.01.2021;23:28:51;0
05.01.2021;23:30:50;0
05.01.2021;23:30:51;1
05.01.2021;23:32:50;1
05.01.2021;23:32:51;1
05.01.2021;23:34:50;0
05.01.2021;23:34:51;0
05.01.2021;23:36:50;1
05.01.2021;23:36:51;2
05.01.2021;23:38:50;0
05.01.2021;23:38:51;0
05.01.2021;23:40:50;0
05.01.2021;23:40:51;0
05.01.2021;23:42:50;0
05.01.2021;23:42:51;1
05.01.2021;23:44:50;0
05.01.2021;23:44:51;0
05.01.2021;23:46:50;0
05.01.2021;23:46:51;0
05.01.2021;23:48:50;1
05.01.2021;23:48:51;1
05.01.2021;23:50:50;1
05.01.2021;23:50:51;1
05.01.2021;23:52:50;1
05.01.2021;23:52:51;0
05.01.2021;23:54:50;1
05.01.2021;23:54:51;0
05.01.2021;23:56:50;1
05.01.2021;23:56:51;0
05.01.2021;23:58:50;0
05.01.2021;23:58:51;0
06.01.2021;0:00:50;0
06.01.2021;0:00:51;0
06.01.2021;0:02:50;0
06.01.2021;0:02:51;0
06.01.2021;0:04:50;0
06.01.2021;0:04:51;0
06.01.2021;0:06:50;0
06.01.2021;0:06:51;0
06.01.2021;0:08:50;2
06.01.2021;0:08:51;0
06.01.2021;0:10:50;0
06.01.2021;0:10:52;0
06.01.2021;0:12:50;0
06.01.2021;0:12:52;2
06.01.2021;0:14:50;0
06.01.2021;0:14:52;2
06.01.2021;0:16:50;0
06.01.2021;0:16:52;0
06.01.2021;0:18:50;1
06.01.2021;0:18:52;0
06.01.2021;0:20:50;0
06.01.2021;0:20:52;0
06.01.2021;0:22:50;0
06.01.2021;0:22:52;0
06.01.2021;0:24:50;0
06.01.2021;0:24:52;0
06.01.2021;0:26:50;0
06.01.2021;0:26:52;1
06.01.2021;0:28:50;1
06.01.2021;0:28:52;1
06.01.2021;0:30:50;0
06.01.2021;0:30:52;0
06.01.2021;0:32:50;0
06.01.2021;0:32:52;0
06.01.2021;0:34:50;0
06.01.2021;0:34:52;0
06.01.2021;0:36:50;0
06.01.2021;0:36:52;0
06.01.2021;0:38:50;0
06.01.2021;0:38:52;0
06.01.2021;0:40:50;0
06.01.2021;0:40:52;0
06.01.2021;0:42:50;0
06.01.2021;0:42:52;1
06.01.2021;0:44:50;0
06.01.2021;0:44:52;0
06.01.2021;0:46:50;0
06.01.2021;0:46:52;0
06.01.2021;0:48:51;0
06.01.2021;0:48:52;1
06.01.2021;0:50:51;1
06.01.2021;0:50:52;0
06.01.2021;0:52:51;1
06.01.2021;0:52:52;0
06.01.2021;0:54:51;0
06.01.2021;0:54:52;0
06.01.2021;0:56:51;0
06.01.2021;0:56:52;0
06.01.2021;0:58:51;0
06.01.2021;0:58:52;1
06.01.2021;1:00:51;0
06.01.2021;1:00:52;1
06.01.2021;1:02:51;0
06.01.2021;1:02:52;0
06.01.2021;1:04:51;0
06.01.2021;1:04:52;0
06.01.2021;1:06:51;0
06.01.2021;1:06:52;0
06.01.2021;1:08:51;0
06.01.2021;1:08:52;0
06.01.2021;1:10:51;0
06.01.2021;1:10:52;0
06.01.2021;1:12:51;0
06.01.2021;1:12:52;0
06.01.2021;1:14:51;0
06.01.2021;1:14:52;0
06.01.2021;1:16:51;0
06.01.2021;1:16:52;1
06.01.2021;1:18:51;0
06.01.2021;1:18:52;1
06.01.2021;1:20:51;0
06.01.2021;1:20:52;0
06.01.2021;1:22:51;0
06.01.2021;1:22:52;2
06.01.2021;1:24:51;0
06.01.2021;1:24:52;1
06.01.2021;1:26:51;0
06.01.2021;1:26:52;0
06.01.2021;1:28:52;1
06.01.2021;1:28:53;0
06.01.2021;1:30:52;0
06.01.2021;1:30:53;1
06.01.2021;1:32:52;0
06.01.2021;1:32:53;0
06.01.2021;1:34:52;0
06.01.2021;1:34:53;0
06.01.2021;1:36:52;0
06.01.2021;1:36:53;0
06.01.2021;1:38:52;0
06.01.2021;1:38:53;0
06.01.2021;1:44:55;0
06.01.2021;1:44:55;0
06.01.2021;1:46:55;0
06.01.2021;1:46:55;0
06.01.2021;1:49:27;1
06.01.2021;1:49:27;0
06.01.2021;1:51:27;0
06.01.2021;1:51:27;0
06.01.2021;1:53:27;0
06.01.2021;1:55:27;3
06.01.2021;1:57:27;3
06.01.2021;1:59:27;0
06.01.2021;2:01:27;1
06.01.2021;2:03:27;0
06.01.2021;2:05:27;0
06.01.2021;2:07:27;0
06.01.2021;2:09:27;0
06.01.2021;2:11:27;3
06.01.2021;2:13:27;0
06.01.2021;2:15:27;0
06.01.2021;2:17:27;2
06.01.2021;2:19:27;0
06.01.2021;2:25:05;0
06.01.2021;2:25:05;0
06.01.2021;2:27:05;0
06.01.2021;2:27:05;0
06.01.2021;2:29:05;0
06.01.2021;2:29:05;0
06.01.2021;2:31:05;0
06.01.2021;2:31:05;0
06.01.2021;2:33:05;0
06.01.2021;2:33:05;0
06.01.2021;2:35:06;0
06.01.2021;2:37:06;0
06.01.2021;2:39:06;0
06.01.2021;2:41:06;1
06.01.2021;2:43:06;0
06.01.2021;2:45:06;0
06.01.2021;2:47:06;0
06.01.2021;2:49:06;0
06.01.2021;2:51:06;0
06.01.2021;2:53:06;0
06.01.2021;2:55:06;1
06.01.2021;2:57:06;0
06.01.2021;2:59:06;0
06.01.2021;3:01:06;0
06.01.2021;3:03:06;0
06.01.2021;3:05:06;0
06.01.2021;3:07:06;0
06.01.2021;3:09:06;0
06.01.2021;3:11:06;0
06.01.2021;3:13:06;0
06.01.2021;3:15:06;0
06.01.2021;3:17:06;0
06.01.2021;3:19:06;0
06.01.2021;3:21:06;1
06.01.2021;3:23:06;0
06.01.2021;3:25:06;0
06.01.2021;3:27:06;0
06.01.2021;3:29:06;0
06.01.2021;3:31:06;0
06.01.2021;3:33:06;0
06.01.2021;3:35:06;0
06.01.2021;3:37:06;1
06.01.2021;3:39:06;0
06.01.2021;3:41:06;0
06.01.2021;3:43:06;0
06.01.2021;3:45:06;0
06.01.2021;3:47:06;1
06.01.2021;3:49:06;0
06.01.2021;3:51:06;0
06.01.2021;3:53:06;0
06.01.2021;3:55:06;0
06.01.2021;3:57:06;0
06.01.2021;3:59:06;1
06.01.2021;4:01:06;4
06.01.2021;4:03:06;1
06.01.2021;4:05:06;0
06.01.2021;4:07:06;1
06.01.2021;4:09:06;0
06.01.2021;4:11:06;0
06.01.2021;4:13:06;0
06.01.2021;4:15:06;0
06.01.2021;4:17:06;0
06.01.2021;4:19:06;0
06.01.2021;4:21:06;0
06.01.2021;4:23:06;0
06.01.2021;4:25:06;0
06.01.2021;4:27:07;0
06.01.2021;4:29:07;0
06.01.2021;4:31:07;0
06.01.2021;4:33:07;0
06.01.2021;4:35:07;0
06.01.2021;4:37:07;1
06.01.2021;4:39:07;0
06.01.2021;4:41:07;0
06.01.2021;4:43:07;0
06.01.2021;4:45:07;0
06.01.2021;4:47:07;0
06.01.2021;4:49:07;0
06.01.2021;4:51:07;0
06.01.2021;4:53:07;0
06.01.2021;4:55:07;0
06.01.2021;4:57:07;0
06.01.2021;4:59:07;0
06.01.2021;5:01:07;0
06.01.2021;5:03:07;1
06.01.2021;5:05:07;0
06.01.2021;5:07:07;0
06.01.2021;5:09:07;0
06.01.2021;5:11:07;0
06.01.2021;5:13:07;0
06.01.2021;5:15:07;0
06.01.2021;5:17:07;0
06.01.2021;5:17:07;0
06.01.2021;5:19:07;0
06.01.2021;5:21:07;0
06.01.2021;5:23:07;0
06.01.2021;5:25:07;0
06.01.2021;5:27:07;0
06.01.2021;5:29:07;0
06.01.2021;5:31:07;0
06.01.2021;5:33:07;0
06.01.2021;5:35:07;1
06.01.2021;5:37:07;0
06.01.2021;5:39:07;0
06.01.2021;5:41:07;0
06.01.2021;5:43:07;0
06.01.2021;5:45:07;0
06.01.2021;5:47:07;0
06.01.2021;5:49:07;0
06.01.2021;5:51:07;1
06.01.2021;5:53:07;0
06.01.2021;5:55:07;0
06.01.2021;5:57:07;0
06.01.2021;5:59:07;0
06.01.2021;6:01:07;0
06.01.2021;6:03:07;0
06.01.2021;6:05:07;0
06.01.2021;6:07:07;0
06.01.2021;6:09:07;0
06.01.2021;6:11:07;0
06.01.2021;6:13:07;0
06.01.2021;6:15:07;0
06.01.2021;6:17:07;0
06.01.2021;6:19:07;0
06.01.2021;6:21:07;0
06.01.2021;6:23:07;0
06.01.2021;6:25:07;0
06.01.2021;6:27:07;0
06.01.2021;6:29:07;1
06.01.2021;6:31:07;0
06.01.2021;6:33:07;0
